po_number,po_date,supplier_id,supplier_name,material_id,material_name,category,quantity,unit_price_ngn,total_amount_ngn,total_amount_usd,currency,expected_delivery_date,actual_delivery_date,delivery_status,payment_status,buyer,plant_location,rainy_season,rainfall_index,holiday_period,fuel_price_ngn,usd_ngn_rate,port_congestion_index,disruption_event,disruption_severity,supplier_name_supplier,financial_health_score,capacity_utilization_pct,employee_turnover_pct,quality_defect_rate,inventory_days,payment_default_risk,delivery_delay_days,is_late_delivery,composite_risk_score,risk_category,supplier_avg_delay,supplier_late_delivery_rate,order_size_vs_avg,days_since_last_order
PO101375,2025-03-22,SUP1015,Packaging Supplier 8 (NIG),MAT2027,Packaging Item 7,Packaging,281,446089.69,125351203.3,,NGN,2025-04-05,2025-04-21,Delivered,Pending,John Obi,Lagos,0,0.23,0,262.64,1308.51,39.0,None,0,Packaging Supplier 8 (NIG),69.0,77.0,8.8,1.42,83.0,23.6,16.0,1,29.2,Low Risk,18.8,0.6,0.7759311987428944,0.0
PO102112,2025-03-25,SUP1015,Packaging Supplier 8 (NIG),MAT2038,Packaging Item 18,Packaging,229,186286.23,42659546.4,,NGN,2025-04-10,2025-04-10,Delivered,Paid,Chidi Eze,Kano,0,0.19,0,305.08,1231.62,27.0,None,0,Packaging Supplier 8 (NIG),69.0,77.0,8.8,1.42,83.0,23.6,0.0,0,27.4,Low Risk,22.0,0.7,0.264065059644945,3.0
PO100515,2025-03-26,SUP1015,Packaging Supplier 8 (NIG),MAT2032,Packaging Item 12,Packaging,399,63608.81,25379913.43,,NGN,2025-06-13,2025-06-28,Delivered,Paid,John Obi,Lagos,0,0.32,0,293.18,1407.27,37.0,None,0,Packaging Supplier 8 (NIG),69.0,77.0,8.8,1.42,83.0,23.6,15.0,1,28.9,Low Risk,17.0,0.7,0.15710313210635757,1.0
PO100960,2025-03-29,SUP1015,Packaging Supplier 8 (NIG),MAT2036,Packaging Item 16,Packaging,122,147627.79,18010590.21,,NGN,2025-05-25,2025-05-28,Delivered,Paid,Chidi Eze,Lagos,0,0.34,0,291.19,1372.95,30.0,None,0,Packaging Supplier 8 (NIG),69.0,77.0,8.8,1.42,83.0,23.6,3.0,1,27.8,Low Risk,14.8,0.8,0.11148659513276758,3.0
PO100640,2025-03-31,SUP1015,Packaging Supplier 8 (NIG),MAT2036,Packaging Item 16,Packaging,305,147655.46,45034916.64,,NGN,2025-05-27,2025-05-27,Delivered,Paid,Chidi Eze,Lagos,0,0.27,0,267.65,1223.35,30.0,None,0,Packaging Supplier 8 (NIG),69.0,77.0,8.8,1.42,83.0,23.6,0.0,0,27.8,Low Risk,9.4,0.8,0.2787687388220032,2.0
PO100840,2025-04-05,SUP1015,Packaging Supplier 8 (NIG),MAT2028,Packaging Item 8,Packaging,323,298145.32,96300937.17,,NGN,2025-06-15,2025-06-20,Delivered,Pending,Sarah Ahmed,Kano,1,0.87,0,288.1,1382.11,52.0,None,0,Packaging Supplier 8 (NIG),72.0,91.5,7.9,3.26,23.0,13.8,5.0,1,31.8,Medium Risk,6.8,0.7,0.5961083711302695,5.0
PO102113,2025-04-12,SUP1015,Packaging Supplier 8 (NIG),MAT2022,Packaging Item 2,Packaging,417,1626.98,678451.99,,NGN,2025-06-07,2025-06-07,Delivered,Paid,John Obi,Lagos,1,0.54,0,281.12,1447.57,47.0,None,0,Packaging Supplier 8 (NIG),72.0,91.5,7.9,3.26,23.0,13.8,0.0,0,31.0,Medium Risk,4.6,0.8,0.004199657059775526,7.0
PO101637,2025-04-15,SUP1015,Packaging Supplier 8 (NIG),MAT2030,Packaging Item 10,Packaging,774,404958.35,313437764.23,,NGN,2025-04-30,2025-04-30,Delivered,Paid,Chidi Eze,Lagos,1,0.6,0,271.24,1399.31,57.0,None,0,Packaging Supplier 8 (NIG),72.0,91.5,7.9,3.26,23.0,13.8,0.0,0,32.5,Medium Risk,4.6,0.7,1.9401978898297232,3.0
PO100526,2025-04-22,SUP1015,Packaging Supplier 8 (NIG),MAT2026,Packaging Item 6,Packaging,770,541785.47,417174815.41,,NGN,2025-07-12,2025-07-12,Delivered,Paid,Sarah Ahmed,Kano,1,0.73,0,277.63,1456.15,42.0,None,0,Packaging Supplier 8 (NIG),72.0,91.5,7.9,3.26,23.0,13.8,0.0,0,30.3,Medium Risk,1.6,0.6,2.582336236786863,7.0
PO100006,2025-05-22,SUP1015,Packaging Supplier 8 (NIG),MAT2037,Packaging Item 17,Packaging,533,349205.86,186126722.03,,NGN,2025-07-06,2025-07-11,Delivered,Pending,Chidi Eze,Kano,1,0.6,0,269.79,1246.07,43.0,None,0,Packaging Supplier 8 (NIG),83.0,76.0,3.0,7.23,51.0,29.2,5.0,1,27.1,Low Risk,1.0,0.5,1.1521351749387108,30.0
PO101561,2025-06-02,SUP1015,Packaging Supplier 8 (NIG),MAT2038,Packaging Item 18,Packaging,310,143641.59,44528894.35,,NGN,2025-06-18,2025-06-24,Delivered,Pending,John Obi,Kano,1,0.67,0,291.09,1342.79,65.0,None,0,Packaging Supplier 8 (NIG),57.0,63.8,5.6,5.73,78.0,13.0,6.0,1,41.1,Medium Risk,2.0,0.5,0.27563643157856466,11.0
PO101732,2025-06-03,SUP1015,Packaging Supplier 8 (NIG),MAT2026,Packaging Item 6,Packaging,101,593303.61,59923664.31,,NGN,2025-08-23,2025-09-07,Delivered,Paid,John Obi,Ibadan,1,0.79,0,300.91,1330.61,58.0,None,0,Packaging Supplier 8 (NIG),57.0,63.8,5.6,5.73,78.0,13.0,15.0,1,40.1,Medium Risk,2.2,0.5,0.3709309480647411,1.0
PO101567,2025-06-04,SUP1015,Packaging Supplier 8 (NIG),MAT2031,Packaging Item 11,Packaging,737,301948.46,222536016.82,,NGN,2025-07-11,2025-07-11,Delivered,Paid,John Obi,Ibadan,1,0.38,0,253.3,1333.81,45.0,None,0,Packaging Supplier 8 (NIG),57.0,63.8,5.6,5.73,78.0,13.0,0.0,0,38.1,Medium Risk,5.2,0.6,1.3775108156030882,1.0
PO100747,2025-06-12,SUP1015,Packaging Supplier 8 (NIG),MAT2038,Packaging Item 18,Packaging,815,146212.86,119163484.63,,NGN,2025-06-28,2025-06-28,Delivered,Pending,Sarah Ahmed,Kano,1,0.76,0,289.66,1291.67,43.0,None,0,Packaging Supplier 8 (NIG),57.0,63.8,5.6,5.73,78.0,13.0,0.0,0,37.8,Medium Risk,5.2,0.5,0.7376288622778332,8.0
PO102056,2025-06-22,SUP1015,Packaging Supplier 8 (NIG),MAT2035,Packaging Item 15,Packaging,889,542680.88,482443306.04,,NGN,2025-07-25,2025-07-25,Partial,Pending,Sarah Ahmed,Kano,1,0.38,0,317.21,1338.91,61.0,None,0,Packaging Supplier 8 (NIG),57.0,63.8,5.6,5.73,78.0,13.0,0.0,0,40.5,Medium Risk,5.2,0.4,2.9863519689172566,10.0
PO102298,2025-06-27,SUP1015,Packaging Supplier 8 (NIG),MAT2026,Packaging Item 6,Packaging,890,489687.01,435821440.3,,NGN,2025-09-16,2025-10-10,Delivered,Paid,John Obi,Kano,1,0.58,0,301.47,1373.6,42.0,None,0,Packaging Supplier 8 (NIG),57.0,63.8,5.6,5.73,78.0,13.0,24.0,1,37.7,Medium Risk,4.2,0.4,2.697759923377088,5.0
PO100731,2025-07-12,SUP1015,Packaging Supplier 8 (NIG),MAT2021,Packaging Item 1,Packaging,579,537559.15,311246748.01,,NGN,2025-08-09,2025-09-01,Delivered,Paid,John Obi,Lagos,1,0.82,0,256.04,1320.3,63.0,None,0,Packaging Supplier 8 (NIG),61.0,78.2,10.2,2.7,84.0,28.6,23.0,1,39.3,Medium Risk,7.8,0.4,1.9266353726995047,15.0
PO101837,2025-07-13,SUP1015,Packaging Supplier 8 (NIG),MAT2030,Packaging Item 10,Packaging,673,372973.35,251011065.5,,NGN,2025-07-28,2025-08-20,Delivered,Overdue,Sarah Ahmed,Kano,1,0.53,0,328.93,1379.67,44.0,None,0,Packaging Supplier 8 (NIG),61.0,78.2,10.2,2.7,84.0,28.6,23.0,1,36.4,Medium Risk,9.4,0.5,1.5537730139296253,1.0
PO100184,2025-07-26,SUP1015,Packaging Supplier 8 (NIG),MAT2026,Packaging Item 6,Packaging,596,515691.68,307352243.47,,NGN,2025-10-15,2025-10-15,Delivered,Overdue,John Obi,Kano,1,0.33,0,257.95,1427.18,54.0,None,0,Packaging Supplier 8 (NIG),61.0,78.2,10.2,2.7,84.0,28.6,0.0,0,38.0,Medium Risk,14.0,0.6,1.902528164338691,13.0
PO101134,2025-07-28,SUP1015,Packaging Supplier 8 (NIG),MAT2029,Packaging Item 9,Packaging,675,28625.22,19322021.13,,NGN,2025-10-08,2025-10-17,Partial,Paid,John Obi,Lagos,1,0.72,0,264.72,1572.44,56.0,None,0,Packaging Supplier 8 (NIG),61.0,78.2,10.2,2.7,84.0,28.6,9.0,1,38.3,Medium Risk,14.0,0.6,0.119604428380756,2.0
PO101577,2025-07-30,SUP1015,Packaging Supplier 8 (NIG),MAT2027,Packaging Item 7,Packaging,655,395975.66,259364055.88,,NGN,2025-08-13,2025-08-13,Delivered,Overdue,Sarah Ahmed,Kano,1,0.83,0,315.9,1319.87,64.0,None,0,Packaging Supplier 8 (NIG),61.0,78.2,10.2,2.7,84.0,28.6,0.0,0,39.4,Medium Risk,15.8,0.6,1.6054785075189417,2.0
PO100915,2025-08-10,SUP1015,Packaging Supplier 8 (NIG),MAT2034,Packaging Item 14,Packaging,119,211608.3,25181387.81,,NGN,2025-10-30,2025-11-23,Delivered,Pending,John Obi,Ibadan,1,0.58,0,302.62,1460.7,63.0,None,0,Packaging Supplier 8 (NIG),70.0,72.1,7.8,5.34,52.0,13.8,24.0,1,37.3,Medium Risk,11.0,0.5,0.15587424703583208,11.0
PO100792,2025-08-22,SUP1015,Packaging Supplier 8 (NIG),MAT2021,Packaging Item 1,Packaging,995,387004.56,385069540.89,,NGN,2025-09-19,2025-09-29,Delivered,Overdue,John Obi,Kano,1,0.48,0,276.86,1369.52,45.0,None,0,Packaging Supplier 8 (NIG),70.0,72.1,7.8,5.34,52.0,13.8,10.0,1,34.6,Medium Risk,11.2,0.5,2.3836027305383967,12.0
PO100753,2025-08-29,SUP1015,Packaging Supplier 8 (NIG),MAT2036,Packaging Item 16,Packaging,98,116175.88,11385235.98,,NGN,2025-10-25,2025-11-19,Delivered,Paid,John Obi,Lagos,1,0.79,0,257.19,1361.34,67.0,None,0,Packaging Supplier 8 (NIG),70.0,72.1,7.8,5.34,52.0,13.8,25.0,1,37.9,Medium Risk,8.6,0.6,0.07047526923845758,7.0
PO101455,2025-09-02,SUP1015,Packaging Supplier 8 (NIG),MAT2027,Packaging Item 7,Packaging,726,336554.31,244338427.56,,NGN,2025-09-16,2025-09-23,Delivered,Pending,John Obi,Lagos,1,0.67,0,308.49,1530.88,55.0,None,0,Packaging Supplier 8 (NIG),55.0,90.5,5.0,7.61,57.0,18.2,7.0,1,42.7,Medium Risk,13.6,0.7,1.5124689991355247,4.0
PO101720,2025-09-09,SUP1015,Packaging Supplier 8 (NIG),MAT2023,Packaging Item 3,Packaging,425,503234.12,213874502.95,,NGN,2025-11-13,2025-11-17,Delivered,Pending,John Obi,Kano,1,0.77,0,319.91,1572.5,68.0,None,0,Packaging Supplier 8 (NIG),55.0,90.5,5.0,7.61,57.0,18.2,4.0,1,44.6,Medium Risk,13.2,0.8,1.3238955437656672,7.0
PO101310,2025-10-01,SUP1015,Packaging Supplier 8 (NIG),MAT2037,Packaging Item 17,Packaging,341,306626.97,104559796.66,,NGN,2025-11-15,2025-11-20,Delivered,Paid,Sarah Ahmed,Kano,1,0.78,0,262.68,1383.42,48.0,None,0,Packaging Supplier 8 (NIG),65.0,83.0,12.2,4.15,82.0,26.8,5.0,1,39.6,Medium Risk,14.0,0.8,0.6472311890659536,22.0
PO100090,2025-10-04,SUP1015,Packaging Supplier 8 (NIG),MAT2032,Packaging Item 12,Packaging,836,61690.36,51573137.34,,NGN,2025-12-22,2026-01-21,Partial,Pending,John Obi,Lagos,1,0.56,0,316.88,1557.27,53.0,None,0,Packaging Supplier 8 (NIG),65.0,83.0,12.2,4.15,82.0,26.8,30.0,1,40.4,Medium Risk,10.2,0.8,0.3192407031258082,3.0
PO101856,2025-10-04,SUP1015,Packaging Supplier 8 (NIG),MAT2022,Packaging Item 2,Packaging,282,1677.27,472991.47,,NGN,2025-11-29,2025-12-26,Delivered,Paid,Sarah Ahmed,Lagos,1,0.56,0,316.88,1557.27,53.0,None,0,Packaging Supplier 8 (NIG),65.0,83.0,12.2,4.15,82.0,26.8,27.0,1,40.4,Medium Risk,14.2,0.8,0.0029278445571352864,0.0
PO101939,2025-10-19,SUP1015,Packaging Supplier 8 (NIG),MAT2028,Packaging Item 8,Packaging,744,364956.51,271527645.5,,NGN,2025-12-29,2026-01-27,Delivered,Pending,John Obi,Ibadan,1,0.42,0,334.11,1439.88,58.0,None,0,Packaging Supplier 8 (NIG),65.0,83.0,12.2,4.15,82.0,26.8,29.0,1,41.1,Medium Risk,14.6,0.9,1.6807718308089883,15.0
PO102322,2025-11-01,SUP1015,Packaging Supplier 8 (NIG),MAT2031,Packaging Item 11,Packaging,984,294729.08,290013416.86,,NGN,2025-12-08,2025-12-08,Delivered,Overdue,John Obi,Lagos,0,0.21,0,268.92,1644.94,25.0,None,0,Packaging Supplier 8 (NIG),69.0,76.0,9.4,7.24,54.0,13.4,0.0,0,36.4,Medium Risk,19.0,0.9,1.7951998247447423,13.0
PO102319,2025-11-24,SUP1015,Packaging Supplier 8 (NIG),MAT2034,Packaging Item 14,Packaging,783,243551.52,190700842.36,,NGN,2026-02-13,2026-02-13,Delivered,Paid,Sarah Ahmed,Lagos,0,0.13,0,298.7,1658.7,30.0,None,0,Packaging Supplier 8 (NIG),69.0,76.0,9.4,7.24,54.0,13.4,0.0,0,37.2,Medium Risk,18.2,0.9,1.1804492443486145,23.0
PO101028,2025-12-06,SUP1015,Packaging Supplier 8 (NIG),MAT2024,Packaging Item 4,Packaging,95,192031.0,18242944.85,,NGN,2026-02-22,2026-02-22,Delivered,Overdue,Sarah Ahmed,Kano,0,0.35,1,295.4,1535.13,56.0,None,0,Packaging Supplier 8 (NIG),63.0,67.9,6.8,2.66,21.0,13.0,0.0,0,34.0,Medium Risk,17.2,0.8,0.11292488379376421,12.0
PO101679,2025-12-07,SUP1015,Packaging Supplier 8 (NIG),MAT2037,Packaging Item 17,Packaging,138,294278.87,40610484.06,,NGN,2026-01-21,2026-01-21,Partial,Paid,Sarah Ahmed,Ibadan,0,0.2,1,348.4,1750.99,45.0,None,0,Packaging Supplier 8 (NIG),63.0,67.9,6.8,2.66,21.0,13.0,0.0,0,32.3,Medium Risk,11.2,0.7,0.25138124524254174,1.0
PO101802,2025-12-14,SUP1015,Packaging Supplier 8 (NIG),MAT2023,Packaging Item 3,Packaging,807,565565.88,456411662.66,,NGN,2026-02-17,,Pending,Pending,Chidi Eze,Lagos,0,0.19,1,329.28,1657.84,43.0,None,0,Packaging Supplier 8 (NIG),63.0,67.9,6.8,2.66,21.0,13.0,,0,32.0,Medium Risk,5.8,0.6,2.8252145907243267,7.0
PO101385,2025-12-16,SUP1015,Packaging Supplier 8 (NIG),MAT2022,Packaging Item 2,Packaging,486,1509.85,733785.1,,NGN,2026-02-10,,Pending,Pending,Chidi Eze,Ibadan,0,0.13,1,279.61,1517.95,41.0,None,0,Packaging Supplier 8 (NIG),63.0,67.9,6.8,2.66,21.0,13.0,,0,31.7,Medium Risk,0.0,0.5,0.004542172211143621,2.0
PO100702,2025-12-17,SUP1015,Packaging Supplier 8 (NIG),MAT2025,Packaging Item 5,Packaging,272,87528.56,23807767.07,,NGN,2026-01-30,2026-01-30,Delivered,Paid,John Obi,Lagos,0,0.26,1,288.34,1673.99,44.0,Port Closure,4,Packaging Supplier 8 (NIG),63.0,67.9,6.8,2.66,21.0,13.0,0.0,0,38.2,Medium Risk,0.0,0.4,0.14737145520498332,1.0
PO100743,2025-12-19,SUP1015,Packaging Supplier 8 (NIG),MAT2033,Packaging Item 13,Packaging,963,303611.57,292377944.09,,NGN,2025-12-31,2026-01-28,Delivered,Overdue,Sarah Ahmed,Lagos,0,0.13,1,322.21,1612.04,62.0,None,0,Packaging Supplier 8 (NIG),63.0,67.9,6.8,2.66,21.0,13.0,28.0,1,34.9,Medium Risk,0.0,0.3,1.8098363850627404,2.0
PO100427,2025-12-31,SUP1015,Packaging Supplier 8 (NIG),MAT2022,Packaging Item 2,Packaging,933,1720.7,1605409.52,,NGN,2026-02-25,,Pending,Pending,Chidi Eze,Ibadan,0,0.23,1,277.81,1675.76,36.0,None,0,Packaging Supplier 8 (NIG),63.0,67.9,6.8,2.66,21.0,13.0,,0,31.0,Medium Risk,9.333333333333334,0.3,0.009937577785716037,12.0
PO100909,2026-01-03,SUP1015,Packaging Supplier 8 (NIG),MAT2037,Packaging Item 17,Packaging,259,314053.19,81339776.37,,NGN,2026-02-17,2026-02-17,Delivered,Paid,John Obi,Ibadan,0,0.32,1,316.25,1682.04,53.0,None,0,Packaging Supplier 8 (NIG),64.0,76.0,4.2,7.43,83.0,15.7,0.0,0,37.7,Medium Risk,14.0,0.2,0.5034979204244548,3.0
PO101967,2026-01-12,SUP1015,Packaging Supplier 8 (NIG),MAT2034,Packaging Item 14,Packaging,826,179128.69,147960298.08,,NGN,2026-04-03,,Pending,Pending,Sarah Ahmed,Ibadan,0,0.35,1,303.98,1725.19,52.0,None,0,Packaging Supplier 8 (NIG),64.0,76.0,4.2,7.43,83.0,15.7,,0,37.5,Medium Risk,9.333333333333334,0.1,0.9158828031415506,9.0
PO102245,2026-01-20,SUP1015,Packaging Supplier 8 (NIG),MAT2032,Packaging Item 12,Packaging,855,62408.55,53359312.63,,NGN,2026-04-09,,Pending,Pending,Sarah Ahmed,Lagos,0,0.28,1,359.43,1739.19,61.0,None,0,Packaging Supplier 8 (NIG),64.0,76.0,4.2,7.43,83.0,15.7,,0,38.9,Medium Risk,9.333333333333334,0.1,0.3302972314833197,8.0
PO102433,2026-01-22,SUP1015,Packaging Supplier 8 (NIG),MAT2030,Packaging Item 10,Packaging,840,428265.61,359743111.73,,NGN,2026-02-06,2026-02-06,Delivered,Pending,Chidi Eze,Ibadan,0,0.2,1,355.85,1627.51,52.0,None,0,Packaging Supplier 8 (NIG),64.0,76.0,4.2,7.43,83.0,15.7,0.0,0,37.5,Medium Risk,14.0,0.1,2.2268306691568704,2.0
PO102363,2026-02-06,SUP1015,Packaging Supplier 8 (NIG),MAT2022,Packaging Item 2,Packaging,600,1871.83,1123097.49,,NGN,2026-04-03,,Pending,Pending,Chidi Eze,Ibadan,0,0.16,0,357.31,1785.13,32.0,None,0,,,,,,,,,0,34.3,Medium Risk,0.0,0.1,0.006952038423079389,15.0
PO100588,2026-02-11,SUP1015,Packaging Supplier 8 (NIG),MAT2035,Packaging Item 15,Packaging,506,431080.97,218126971.27,,NGN,2026-03-16,,Pending,Pending,Sarah Ahmed,Lagos,0,0.38,0,281.44,1813.07,35.0,None,0,,,,,,,,,0,34.8,Medium Risk,0.0,0.1,1.3502185686293129,5.0
PO102090,2026-02-12,SUP1015,Packaging Supplier 8 (NIG),MAT2028,Packaging Item 8,Packaging,416,298392.7,124131361.64,,NGN,2026-04-24,,Pending,Pending,Chidi Eze,Kano,0,0.29,0,355.97,1613.84,38.0,None,0,,,,,,,,,0,35.2,Medium Risk,0.0,0.1,0.7683803083118305,1.0
PO100646,2026-02-19,SUP1015,Packaging Supplier 8 (NIG),MAT2028,Packaging Item 8,Packaging,175,276267.78,48346861.66,,NGN,2026-05-01,,Pending,Pending,Sarah Ahmed,Kano,0,0.13,0,302.67,1757.37,24.0,None,0,,,,,,,,,0,33.1,Medium Risk,0.0,0.1,0.29926987005876377,7.0
PO101168,2024-03-11,SUP1017,Packaging Supplier 10 (IND),MAT2035,Packaging Item 15,Packaging,133,475541.77,63247056.01,44779.6,USD,2024-04-13,2024-05-08,Delivered,Paid,John Obi,Ibadan,0,0.25,0,189.46,886.06,39.0,None,0,Packaging Supplier 10 (IND),57.0,81.0,6.7,4.1,70.0,22.4,25.0,1,35.9,Medium Risk,0.0,0.5,0.5182307640111055,30.0
PO100354,2024-03-18,SUP1017,Packaging Supplier 10 (IND),MAT2036,Packaging Item 16,Packaging,136,119320.95,16227649.09,12289.65,USD,2024-05-14,2024-05-14,Delivered,Pending,Chidi Eze,Kano,0,0.31,0,208.38,902.06,31.0,None,0,Packaging Supplier 10 (IND),57.0,81.0,6.7,4.1,70.0,22.4,0.0,0,34.7,Medium Risk,25.0,1.0,0.13296535074589347,7.0
PO100532,2024-03-21,SUP1017,Packaging Supplier 10 (IND),MAT2022,Packaging Item 2,Packaging,474,1712.4,811676.37,592.42,USD,2024-05-16,2024-05-16,Delivered,Pending,Sarah Ahmed,Kano,0,0.11,0,204.62,879.32,29.0,None,0,Packaging Supplier 10 (IND),57.0,81.0,6.7,4.1,70.0,22.4,0.0,0,34.4,Medium Risk,12.5,0.5,0.006650675808346778,3.0
PO100321,2024-03-31,SUP1017,Packaging Supplier 10 (IND),MAT2033,Packaging Item 13,Packaging,133,356207.84,47375643.14,40868.14,USD,2024-04-12,2024-04-17,Delivered,Paid,John Obi,Lagos,0,0.31,0,230.88,936.47,36.0,None,0,Packaging Supplier 10 (IND),57.0,81.0,6.7,4.1,70.0,22.4,5.0,1,35.4,Medium Risk,8.333333333333334,0.3333333333333333,0.38818432491273336,10.0
PO100881,2024-04-18,SUP1017,Packaging Supplier 10 (IND),MAT2032,Packaging Item 12,Packaging,970,56258.45,54570698.65,62480.23,USD,2024-07-06,2024-07-14,Delivered,Paid,Sarah Ahmed,Kano,1,0.84,0,201.27,865.92,43.0,None,0,Packaging Supplier 10 (IND),75.0,84.0,14.7,6.64,62.0,15.3,8.0,1,41.1,Medium Risk,7.5,0.5,0.4471388336168234,18.0
PO102334,2024-04-23,SUP1017,Packaging Supplier 10 (IND),MAT2021,Packaging Item 1,Packaging,358,467925.68,167517393.95,135716.19,USD,2024-05-21,2024-05-21,Delivered,Paid,Chidi Eze,Ibadan,1,0.58,0,207.98,966.55,47.0,Weather Event,7,Packaging Supplier 10 (IND),75.0,84.0,14.7,6.64,62.0,15.3,0.0,0,52.2,Medium Risk,7.6,0.6,1.372596173300649,5.0
PO101302,2024-04-27,SUP1017,Packaging Supplier 10 (IND),MAT2036,Packaging Item 16,Packaging,243,113447.27,27567685.87,19560.65,USD,2024-06-23,2024-06-24,Delivered,Paid,Sarah Ahmed,Kano,1,0.56,0,235.29,887.05,58.0,None,0,Packaging Supplier 10 (IND),75.0,84.0,14.7,6.64,62.0,15.3,1.0,1,43.4,Medium Risk,2.6,0.5,0.22588281276158417,4.0
PO100425,2024-05-05,SUP1017,Packaging Supplier 10 (IND),MAT2033,Packaging Item 13,Packaging,397,290882.27,115480260.29,130213.08,USD,2024-05-17,2024-05-17,Delivered,Overdue,John Obi,Kano,1,0.78,0,201.16,855.47,55.0,None,0,Packaging Supplier 10 (IND),73.0,60.6,5.4,4.86,33.0,11.4,0.0,0,31.7,Medium Risk,2.8,0.5714285714285714,0.9462167457853826,8.0
PO100425,2024-05-05,SUP1017,Packaging Supplier 10 (IND),MAT2033,Packaging Item 13,Packaging,397,290882.27,115480260.29,130213.08,USD,2024-05-17,2024-05-17,Delivered,Overdue,John Obi,Kano,1,0.78,0,201.16,855.47,55.0,None,0,Packaging Supplier 10 (IND),83.0,84.3,6.6,0.9,61.0,13.4,0.0,0,23.0,Low Risk,2.8,0.5,0.9462167457853826,0.0
PO100241,2024-05-21,SUP1017,Packaging Supplier 10 (IND),MAT2030,Packaging Item 10,Packaging,330,381955.39,126045279.36,120697.88,USD,2024-06-05,2024-06-05,Delivered,Overdue,Sarah Ahmed,Kano,1,0.81,0,253.75,932.8,62.0,None,0,Packaging Supplier 10 (IND),73.0,60.6,5.4,4.86,33.0,11.4,0.0,0,32.8,Medium Risk,1.8,0.4444444444444444,1.0327839040033449,16.0
PO100241,2024-05-21,SUP1017,Packaging Supplier 10 (IND),MAT2030,Packaging Item 10,Packaging,330,381955.39,126045279.36,120697.88,USD,2024-06-05,2024-06-05,Delivered,Overdue,Sarah Ahmed,Kano,1,0.81,0,253.75,932.8,62.0,None,0,Packaging Supplier 10 (IND),83.0,84.3,6.6,0.9,61.0,13.4,0.0,0,24.0,Low Risk,0.2,0.4,1.0327839040033449,0.0
PO100767,2024-06-05,SUP1017,Packaging Supplier 10 (IND),MAT2031,Packaging Item 11,Packaging,672,336246.94,225957945.1,155262.49,USD,2024-07-12,2024-07-12,Delivered,Overdue,John Obi,Lagos,1,0.69,0,195.4,950.05,55.0,None,0,Packaging Supplier 10 (IND),84.0,93.4,2.6,2.69,24.0,15.3,0.0,0,21.3,Low Risk,0.2,0.3,1.851443623004966,15.0
PO101356,2024-06-06,SUP1017,Packaging Supplier 10 (IND),MAT2024,Packaging Item 4,Packaging,660,233760.4,154281864.24,119178.23,USD,2024-08-23,2024-08-27,Delivered,Overdue,John Obi,Ibadan,1,0.52,0,252.58,958.49,45.0,None,0,Packaging Supplier 10 (IND),84.0,93.4,2.6,2.69,24.0,15.3,4.0,1,19.8,Low Risk,0.0,0.3,1.264147510130928,1.0
PO101730,2024-07-07,SUP1017,Packaging Supplier 10 (IND),MAT2032,Packaging Item 12,Packaging,362,51795.94,18750130.32,13030.57,USD,2024-09-24,2024-10-20,Delivered,Overdue,Sarah Ahmed,Lagos,1,0.9,0,243.47,957.72,41.0,None,0,Packaging Supplier 10 (IND),79.0,82.0,11.9,4.99,36.0,15.9,26.0,1,33.9,Medium Risk,0.8,0.4,0.1536339392541062,31.0
PO101818,2024-07-07,SUP1017,Packaging Supplier 10 (IND),MAT2025,Packaging Item 5,Packaging,890,74907.35,66667544.66,50502.83,USD,2024-08-20,2024-09-05,Delivered,Paid,Chidi Eze,Kano,1,0.9,0,243.47,957.72,41.0,None,0,Packaging Supplier 10 (IND),79.0,82.0,11.9,4.99,36.0,15.9,16.0,1,33.9,Medium Risk,6.0,0.4,0.5462574036400005,0.0
PO102283,2024-07-11,SUP1017,Packaging Supplier 10 (IND),MAT2031,Packaging Item 11,Packaging,616,337379.02,207825477.41,166229.82,USD,2024-08-17,2024-09-02,Delivered,Paid,Sarah Ahmed,Kano,1,0.87,0,253.53,1015.92,54.0,None,0,Packaging Supplier 10 (IND),79.0,82.0,11.9,4.99,36.0,15.9,16.0,1,35.9,Medium Risk,9.2,0.4,1.7028706588671625,4.0
PO101401,2024-07-18,SUP1017,Packaging Supplier 10 (IND),MAT2025,Packaging Item 5,Packaging,993,91597.99,90956804.37,95676.31,USD,2024-08-31,2024-09-17,Delivered,Overdue,Chidi Eze,Kano,1,0.8,0,233.67,1056.26,55.0,None,0,Packaging Supplier 10 (IND),79.0,82.0,11.9,4.99,36.0,15.9,17.0,1,36.0,Medium Risk,12.4,0.5,0.7452776017467276,7.0
PO100918,2024-07-30,SUP1017,Packaging Supplier 10 (IND),MAT2034,Packaging Item 14,Packaging,878,239932.23,210660499.72,145450.13,USD,2024-10-19,2024-10-17,Delivered,Paid,Sarah Ahmed,Kano,1,0.5,0,248.65,1057.61,66.0,None,0,Packaging Supplier 10 (IND),79.0,82.0,11.9,4.99,36.0,15.9,-2.0,0,37.7,Medium Risk,15.8,0.5,1.7261001318321576,12.0
PO100922,2024-08-10,SUP1017,Packaging Supplier 10 (IND),MAT2038,Packaging Item 18,Packaging,462,178770.17,82591818.11,79963.79,USD,2024-08-26,2024-08-26,Delivered,Paid,Chidi Eze,Kano,1,0.36,0,229.36,1013.0,49.0,None,0,Packaging Supplier 10 (IND),82.0,71.1,13.0,6.5,49.0,18.7,0.0,0,37.3,Medium Risk,14.6,0.5,0.676736969281925,11.0
